Date,Open,High,Low,Close,Volume,Adj Close
2010-05-14,5433.70,5433.70,5245.40,5262.90,1335859200,5262.90
2010-05-13,5383.50,5436.00,5381.60,5433.70,956026300,5433.70
2010-05-12,5334.20,5401.00,5284.70,5383.50,1513656500,5383.50
2010-05-11,5387.40,5387.40,5257.20,5334.20,1450249400,5334.20
2010-05-10,5123.00,5399.80,5123.00,5387.40,2324686400,5387.40
2010-05-07,5261.00,5264.50,5045.30,5123.00,2757309200,5123.00
2010-05-06,5341.90,5371.50,5251.30,5261.00,1701801200,5261.00
2010-05-05,5411.10,5428.80,5304.60,5341.90,1997069600,5341.90
2010-05-04,5553.30,5566.00,5398.90,5411.10,1735870600,5411.10
2010-05-03,5553.30,5553.30,5553.30,5553.30,000,5553.30
2010-04-30,5617.80,5643.90,5540.60,5553.30,1439125200,5553.30
2010-04-29,5586.60,5638.80,5579.70,5617.80,1206691700,5617.80
2010-04-28,5603.50,5640.00,5533.60,5586.60,1832667200,5586.60
2010-04-27,5753.90,5758.60,5603.50,5603.50,1515371800,5603.50
2010-04-26,5723.70,5800.70,5723.70,5753.90,1036747900,5753.90
2010-04-23,5665.30,5740.90,5665.30,5723.70,1002800100,5723.70
2010-04-22,5723.40,5761.40,5652.40,5665.30,1139851500,5665.30
2010-04-21,5783.70,5797.00,5721.30,5723.40,1148842800,5723.40
2010-04-20,5727.90,5796.60,5727.90,5783.70,1081126000,5783.70
2010-04-19,5744.00,5748.30,5697.20,5727.90,889516800,5727.90
2010-04-16,5825.00,5833.70,5726.40,5744.00,1634478500,5744.00
2010-04-15,5796.30,5832.30,5778.40,5825.00,1030545900,5825.00
2010-04-14,5761.70,5812.80,5761.70,5796.30,868022000,5796.30
2010-04-13,5777.70,5778.90,5741.90,5761.70,668939800,5761.70
2010-04-12,5771.00,5803.70,5755.80,5777.70,595469500,5777.70
2010-04-09,5712.70,5773.60,5712.70,5771.00,704070300,5771.00
2010-04-08,5762.10,5762.10,5684.50,5712.70,820356600,5712.70
2010-04-07,5780.40,5782.30,5753.40,5762.10,828676900,5762.10
2010-04-06,5744.90,5790.40,5744.60,5780.40,845433900,5780.40
2010-04-05,5744.90,5744.90,5744.90,5744.90,000,5744.90
2010-04-02,5744.90,5744.90,5744.90,5744.90,000,5744.90
2010-04-01,5679.60,5744.90,5679.50,5744.90,807719900,5744.90
2010-03-31,5672.30,5698.50,5646.30,5679.60,1105283700,5679.60
2010-03-30,5710.70,5742.80,5662.80,5672.30,930757400,5672.30
2010-03-29,5703.00,5733.10,5684.60,5710.70,1015977100,5710.70
2010-03-26,5727.70,5727.70,5695.50,5703.00,1031531100,5703.00
2010-03-25,5677.90,5737.10,5673.10,5727.70,1098678300,5727.70
2010-03-24,5673.60,5698.90,5636.00,5677.90,1118840000,5677.90
2010-03-23,5644.50,5695.90,5644.50,5673.60,969327600,5673.60
2010-03-22,5650.10,5650.10,5583.50,5644.50,886165700,5644.50
2010-03-19,5642.60,5691.20,5633.50,5650.10,2488302000,5650.10
2010-03-18,5644.60,5661.00,5619.20,5642.60,919829700,5642.60
2010-03-17,5620.40,5657.80,5620.40,5644.60,930653500,5644.60
2010-03-16,5593.90,5637.70,5593.90,5620.40,878179400,5620.40
2010-03-15,5625.70,5627.00,5588.20,5593.90,818311200,5593.90
2010-03-12,5617.30,5646.70,5612.40,5625.70,1292880400,5625.70
2010-03-11,5640.60,5642.90,5594.70,5617.30,889812900,5617.30
2010-03-10,5602.30,5645.30,5585.40,5640.60,997893900,5640.60
2010-03-09,5606.70,5618.40,5563.10,5602.30,993738400,5602.30
2010-03-08,5599.80,5621.20,5579.20,5606.70,837350700,5606.70
2010-03-05,5527.20,5605.40,5527.20,5599.80,1001732100,5599.80
2010-03-04,5533.20,5544.20,5501.10,5527.20,1075263000,5527.20
2010-03-03,5484.10,5541.80,5465.30,5533.20,1108893100,5533.20
2010-03-02,5405.90,5485.00,5403.70,5484.10,1218498700,5484.10
2010-03-01,5354.50,5420.80,5354.50,5405.90,1423330600,5405.90
2010-02-26,5278.20,5367.80,5278.20,5354.50,1700847600,5354.50
2010-02-25,5342.90,5370.40,5259.70,5278.20,1951587200,5278.20
2010-02-24,5315.10,5357.90,5298.20,5342.90,953221200,5342.90
2010-02-23,5352.10,5395.50,5302.00,5315.10,1063966500,5315.10
2010-02-22,5358.20,5387.00,5348.20,5352.10,961342400,5352.10
2010-02-19,5325.10,5366.10,5281.40,5358.20,1469031000,5358.20
2010-02-18,5276.60,5326.40,5261.70,5325.10,966085200,5325.10
2010-02-17,5244.10,5304.50,5244.10,5276.60,1205018000,5276.60
2010-02-16,5167.50,5248.10,5167.50,5244.10,1098282000,5244.10
2010-02-15,5142.50,5194.30,5142.50,5167.50,591532800,5167.50
2010-02-12,5161.50,5207.70,5117.40,5142.50,1285903300,5142.50
2010-02-11,5132.00,5201.80,5114.50,5161.50,1565807200,5161.50
2010-02-10,5111.80,5181.20,5105.30,5132.00,1191910000,5132.00
2010-02-09,5092.30,5132.90,5084.80,5111.80,1284674100,5111.80
2010-02-08,5060.90,5118.10,5033.00,5092.30,1326821100,5092.30
2010-02-05,5139.30,5139.30,5033.80,5060.90,1930760000,5060.90
2010-02-04,5253.20,5262.20,5123.90,5139.30,1725801600,5139.30
2010-02-03,5283.30,5305.40,5237.70,5253.20,1140388100,5253.20
2010-02-02,5247.40,5289.10,5208.20,5283.30,1105691000,5283.30
2010-02-01,5188.50,5250.10,5163.60,5247.40,934766100,5247.40
2010-01-29,5145.70,5230.20,5145.70,5188.50,1281845800,5188.50
2010-01-28,5217.50,5280.40,5145.70,5145.70,1294378400,5145.70
2010-01-27,5276.90,5276.90,5192.60,5217.50,1271716800,5217.50
2010-01-26,5260.30,5276.90,5215.70,5276.90,1015919800,5276.90
2010-01-25,5303.00,5330.60,5252.90,5260.30,1024448800,5260.30
2010-01-22,5335.10,5345.60,5253.00,5303.00,1645842400,5303.00
2010-01-21,5420.80,5468.40,5331.60,5335.10,1345500500,5335.10
2010-01-20,5513.10,5513.10,5404.00,5420.80,1199200900,5420.80
2010-01-19,5494.40,5531.90,5431.30,5513.10,1107801600,5513.10
2010-01-18,5455.40,5504.00,5454.30,5494.40,776795200,5494.40
2010-01-15,5498.20,5527.00,5450.40,5455.40,1743437800,5455.40
2010-01-14,5473.50,5521.90,5473.50,5498.20,928036100,5498.20
2010-01-13,5498.70,5509.70,5450.90,5473.50,849923000,5473.50
2010-01-12,5538.10,5549.60,5459.90,5498.70,957401700,5498.70
2010-01-11,5534.20,5600.50,5527.90,5538.10,901194900,5538.10
2010-01-08,5526.70,5549.30,5494.80,5534.20,1006420600,5534.20
2010-01-07,5530.00,5551.70,5499.80,5526.70,1162933700,5526.70
2010-01-06,5522.50,5536.50,5497.70,5530.00,998295300,5530.00
2010-01-05,5500.30,5536.40,5480.70,5522.50,1149301200,5522.50
2010-01-04,5412.90,5500.30,5410.80,5500.30,750942000,5500.30
2010-01-01,5412.90,5412.90,5412.90,5412.90,000,5412.90
2009-12-31,5397.90,5431.90,5390.40,5412.90,173847600,5412.90
2009-12-30,5437.60,5442.80,5390.60,5397.90,345719700,5397.90
2009-12-29,5402.40,5445.20,5402.40,5437.60,387897900,5437.60
2009-12-28,5402.40,5402.40,5402.40,5402.40,000,5402.40
2009-12-25,5402.40,5402.40,5402.40,5402.40,000,5402.40
2009-12-24,5372.40,5402.40,5367.80,5402.40,231029600,5402.40
2009-12-23,5328.70,5386.60,5328.70,5372.40,482896200,5372.40
2009-12-22,5294.00,5361.90,5294.00,5328.70,555721800,5328.70
2009-12-21,5196.80,5320.00,5196.80,5294.00,791039900,5294.00
2009-12-18,5217.60,5287.60,5196.80,5196.80,2130863400,5196.80
2009-12-17,5320.30,5320.30,5217.60,5217.60,1163068400,5217.60
2009-12-16,5285.80,5335.30,5283.90,5320.30,890712700,5320.30
2009-12-15,5315.30,5328.10,5250.80,5285.80,822309600,5285.80
2009-12-14,5261.60,5331.00,5261.60,5315.30,1090034400,5315.30
2009-12-11,5244.40,5312.00,5244.40,5261.60,972486700,5261.60
2009-12-10,5203.90,5254.50,5194.50,5244.40,1108489400,5244.40
2009-12-09,5223.10,5245.90,5175.70,5203.90,1211440700,5203.90
2009-12-08,5310.70,5323.40,5206.40,5223.10,1303308500,5223.10
2009-12-07,5322.40,5328.80,5251.00,5310.70,1072522900,5310.70
2009-12-04,5313.00,5373.90,5272.80,5322.40,1344174000,5322.40
2009-12-03,5327.40,5372.40,5311.90,5313.00,1471991200,5313.00
2009-12-02,5312.20,5348.50,5283.00,5327.40,1535114100,5327.40
2009-12-01,5190.70,5312.20,5190.70,5312.20,1351286000,5312.20
2009-11-30,5245.70,5270.40,5190.70,5190.70,1274511100,5190.70
2009-11-27,5194.10,5271.00,5103.80,5245.70,1511711600,5245.70
2009-11-26,5364.80,5364.80,5189.40,5194.10,1110331200,5194.10
2009-11-25,5324.00,5372.20,5324.00,5364.80,1022719500,5364.80
2009-11-24,5355.50,5374.90,5309.10,5324.00,1133815900,5324.00
2009-11-23,5251.40,5379.50,5251.40,5355.50,721784600,5355.50
2009-11-20,5267.70,5309.40,5224.00,5251.40,1164314900,5251.40
2009-11-19,5342.10,5343.80,5254.20,5267.70,969706000,5267.70
2009-11-18,5345.90,5372.10,5331.60,5342.10,1023292500,5342.10
2009-11-17,5382.70,5382.70,5337.00,5345.90,861148200,5345.90
2009-11-16,5296.40,5397.00,5296.40,5382.70,786345500,5382.70
2009-11-13,5276.50,5297.40,5251.30,5296.40,825549600,5296.40
2009-11-12,5266.80,5304.90,5254.10,5276.50,1021883100,5276.50
2009-11-11,5230.60,5301.10,5230.60,5266.80,1048756700,5266.80
2009-11-10,5235.20,5264.30,5221.50,5230.60,1093802700,5230.60
2009-11-09,5142.70,5240.00,5142.70,5235.20,866590200,5235.20
2009-11-06,5125.60,5159.00,5077.90,5142.70,1026864200,5142.70
2009-11-05,5107.10,5154.60,5036.90,5125.60,1004107700,5125.60
2009-11-04,5037.20,5120.80,5037.20,5107.90,959549700,5107.90
2009-11-03,5104.50,5104.50,4985.10,5037.20,1355407200,5037.20
2009-11-02,5044.60,5115.70,5022.50,5104.50,1039674900,5104.50
2009-10-30,5137.70,5169.90,5024.40,5044.60,1400463200,5044.60
2009-10-29,5080.40,5145.60,5042.70,5137.70,1347176900,5137.70
2009-10-28,5201.00,5201.00,5074.10,5080.40,1417096300,5080.40
2009-10-27,5191.70,5230.60,5181.90,5201.00,1445543900,5201.00
2009-10-26,5242.60,5281.10,5166.40,5191.70,934834000,5191.70
2009-10-23,5207.40,5299.60,5207.40,5242.60,983285500,5242.60
2009-10-22,5257.90,5257.90,5166.50,5207.40,1018440500,5207.40
2009-10-21,5243.40,5268.00,5174.50,5257.90,1133964200,5257.90
2009-10-20,5281.50,5298.50,5243.40,5243.40,1072976900,5243.40
2009-10-19,5190.20,5281.50,5190.20,5281.50,827031100,5281.50
2009-10-16,5223.00,5272.90,5176.40,5190.20,1178422600,5190.20
2009-10-15,5256.10,5267.90,5218.90,5223.00,1109682700,5223.00
2009-10-14,5154.20,5261.30,5154.20,5256.10,1217384100,5256.10
2009-10-13,5210.20,5221.70,5154.20,5154.20,1120979200,5154.20
2009-10-12,5161.90,5231.20,5161.90,5210.20,779456100,5210.20
2009-10-09,5154.60,5171.50,5130.40,5161.90,930745000,5161.90
2009-10-08,5108.90,5172.80,5108.90,5154.60,1182270200,5154.60
2009-10-07,5138.00,5156.20,5104.50,5108.90,926710300,5108.90
2009-10-06,5024.30,5149.90,5024.30,5138.00,1041875400,5138.00
2009-10-05,4988.70,5024.30,4976.90,5024.30,934716900,5024.30
2009-10-02,5047.80,5047.80,4955.00,4988.70,1337511400,4988.70
2009-10-01,5133.90,5164.40,5044.00,5047.80,1109157300,5047.80
2009-09-30,5159.70,5190.00,5092.80,5133.90,1216010800,5133.90
2009-09-29,5165.70,5184.10,5136.50,5159.70,906053800,5159.70
2009-09-28,5082.20,5170.80,5050.80,5165.70,925739600,5165.70
2009-09-25,5079.30,5121.90,5079.00,5082.20,972278200,5082.20
2009-09-24,5139.40,5165.40,5073.40,5079.30,1161742300,5079.30
2009-09-23,5142.60,5175.10,5126.60,5139.40,1012734000,5139.40
2009-09-22,5134.40,5189.90,5134.40,5142.60,796945500,5142.60
2009-09-21,5172.90,5182.20,5107.70,5134.40,957357100,5134.40
2009-09-18,5164.00,5183.90,5147.10,5172.90,1596938600,5172.90
2009-09-17,5124.10,5173.10,5124.10,5164.00,1020059900,5164.00
2009-09-16,5042.10,5131.30,5042.10,5124.10,1133393000,5124.10
2009-09-15,5018.90,5062.70,4996.50,5042.10,880588100,5042.10
2009-09-14,5011.50,5020.90,4953.70,5018.90,707999300,5018.90
2009-09-11,4987.70,5038.80,4987.70,5011.50,1012630100,5011.50
2009-09-10,5004.30,5035.30,4956.60,4987.70,1108534200,4987.70
2009-09-09,4947.30,5004.30,4928.40,5004.30,913778900,5004.30
2009-09-08,4933.20,4972.00,4926.10,4947.30,1104404400,4947.30
2009-09-07,4851.70,4941.70,4851.70,4933.20,762580200,4933.20
2009-09-04,4796.80,4873.80,4796.80,4851.70,938072800,4851.70
2009-09-03,4817.60,4841.50,4788.90,4796.80,965052400,4796.80
2009-09-02,4819.70,4821.90,4776.50,4817.60,1274571700,4817.60
2009-09-01,4908.90,4921.20,4819.70,4819.70,1150970500,4819.70
2009-08-31,4908.90,4908.90,4908.90,4908.90,000,4908.90
2009-08-28,4869.40,4944.20,4869.40,4908.90,1070450000,4908.90
2009-08-27,4890.60,4906.20,4855.30,4869.40,912983500,4869.40
2009-08-26,4916.80,4927.10,4872.40,4890.60,907787400,4890.60
2009-08-25,4896.20,4923.30,4858.90,4916.80,1044396100,4916.80
2009-08-24,4850.90,4911.40,4850.90,4896.20,900326900,4896.20
2009-08-21,4756.60,4858.50,4735.80,4850.90,1320141100,4850.90
2009-08-20,4689.70,4766.90,4689.70,4756.60,943369300,4756.60
2009-08-19,4685.80,4698.50,4625.40,4689.70,773947300,4689.70
2009-08-18,4645.00,4688.20,4645.00,4685.80,732863000,4685.80
2009-08-17,4714.00,4714.00,4610.30,4645.00,800042900,4645.00
2009-08-14,4755.50,4790.20,4699.50,4714.00,871182600,4714.00
2009-08-13,4716.80,4790.00,4716.80,4755.50,1013328800,4755.50
2009-08-12,4671.30,4722.60,4631.70,4716.80,1010701400,4716.80
2009-08-11,4722.20,4744.10,4657.80,4671.30,1051822100,4671.30
2009-08-10,4731.60,4731.60,4688.80,4722.20,892251700,4722.20
2009-08-07,4690.50,4743.60,4632.20,4731.60,1528840500,4731.60
2009-08-06,4647.10,4729.60,4647.10,4690.50,1312467700,4690.50
2009-08-05,4671.40,4696.60,4630.60,4647.10,1392568600,4647.10
2009-08-04,4682.50,4682.50,4627.70,4671.40,958905100,4671.40
2009-08-03,4608.40,4710.20,4595.60,4682.50,1178151400,4682.50
2009-07-31,4631.60,4645.50,4599.70,4608.40,1120900900,4608.40
2009-07-30,4547.50,4646.90,4547.50,4631.60,1158922100,4631.60
2009-07-29,4528.80,4581.80,4512.10,4547.50,895089400,4547.50
2009-07-28,4586.10,4616.40,4520.30,4528.80,966741400,4528.80
2009-07-27,4576.60,4615.10,4553.10,4586.10,874599400,4586.10
2009-07-24,4559.80,4603.20,4536.50,4576.60,1145016600,4576.60
2009-07-23,4493.70,4566.80,4472.10,4559.80,1104970700,4559.80
2009-07-22,4481.20,4498.00,4449.20,4493.70,928783400,4493.70
2009-07-21,4443.60,4502.10,4437.80,4481.20,1080316400,4481.20
2009-07-20,4388.80,4464.80,4388.80,4443.60,953645400,4443.60
2009-07-17,4361.80,4411.90,4361.80,4388.80,1076386600,4388.80
2009-07-16,4346.50,4385.20,4329.40,4361.80,924481400,4361.80
2009-07-15,4237.70,4346.50,4237.70,4346.50,916566200,4346.50
2009-07-14,4202.10,4256.40,4198.70,4237.70,867775400,4237.70
2009-07-13,4127.20,4209.30,4096.10,4202.10,833668500,4202.10
2009-07-10,4158.70,4160.50,4123.50,4127.20,814402200,4127.20
2009-07-09,4140.20,4186.40,4140.20,4158.70,900471600,4158.70
2009-07-08,4187.00,4197.60,4130.60,4140.20,1051898200,4140.20
2009-07-07,4194.90,4242.10,4184.40,4187.00,847664200,4187.00
2009-07-06,4236.30,4236.30,4172.30,4194.90,874675400,4194.90
2009-07-03,4234.30,4264.80,4221.20,4236.30,905300700,4236.30
2009-07-02,4340.70,4340.70,4230.80,4234.30,1271763500,4234.30
2009-07-01,4249.20,4353.00,4249.20,4340.70,1191886800,4340.70
2009-06-30,4294.00,4311.20,4230.60,4249.20,1281583500,4249.20
2009-06-29,4241.00,4303.60,4235.20,4294.00,1086737200,4294.00
2009-06-26,4252.60,4307.20,4216.50,4241.00,1021123100,4241.00
2009-06-25,4280.00,4290.40,4213.40,4252.60,1082815700,4252.60
2009-06-24,4230.00,4293.00,4218.40,4280.00,1121205000,4280.00
2009-06-23,4234.10,4264.00,4214.90,4230.00,1057649000,4230.00
2009-06-22,4345.90,4345.90,4234.10,4234.10,1126564100,4234.10
2009-06-19,4280.90,4370.30,4279.90,4345.90,1830416800,4345.90
2009-06-18,4278.50,4305.40,4239.70,4280.90,1222104700,4280.90
2009-06-17,4328.60,4328.70,4254.60,4278.50,1167328700,4278.50
2009-06-16,4326.00,4372.90,4321.60,4328.60,1170139200,4328.60
2009-06-15,4442.00,4442.00,4319.80,4326.00,975059400,4326.00
2009-06-12,4461.90,4472.00,4427.20,4442.00,988502000,4442.00
2009-06-11,4436.80,4478.40,4409.20,4461.90,1081565400,4461.90
2009-06-10,4404.80,4505.90,4404.80,4436.80,1183525400,4436.80
2009-06-09,4405.20,4445.50,4387.30,4404.80,984357200,4404.80
2009-06-08,4438.60,4438.60,4370.60,4405.20,1217751600,4405.20
2009-06-05,4386.90,4495.90,4386.90,4438.60,1214146300,4438.60
2009-06-04,4383.40,4436.30,4359.70,4386.90,1011577800,4386.90
2009-06-03,4477.00,4477.20,4359.30,4383.40,1223091600,4383.40
2009-06-02,4506.20,4506.20,4435.90,4477.00,1387225400,4477.00
2009-06-01,4417.90,4517.60,4417.90,4506.20,945032300,4506.20
2009-05-29,4387.50,4469.40,4387.50,4417.90,1114677900,4417.90
2009-05-28,4416.20,4416.20,4341.10,4387.50,899986300,4387.50
2009-05-27,4411.70,4439.80,4390.20,4416.20,921207800,4416.20
2009-05-26,4365.30,4423.60,4295.00,4411.70,981618600,4411.70
2009-05-25,4365.30,4365.30,4365.30,4365.30,000,4365.30
2009-05-22,4345.50,4393.10,4335.00,4365.30,995791300,4365.30
2009-05-21,4468.40,4468.40,4325.80,4345.50,1220946400,4345.50
2009-05-20,4482.30,4504.20,4445.10,4468.40,1326948700,4468.40
2009-05-19,4446.50,4512.70,4445.50,4482.30,1385942800,4482.30
2009-05-18,4348.10,4446.50,4307.70,4446.50,959145100,4446.50
2009-05-15,4362.60,4400.70,4317.20,4348.10,1035803800,4348.10
2009-05-14,4331.40,4371.30,4295.20,4362.60,1162939200,4362.60
2009-05-13,4425.50,4448.00,4328.20,4331.40,1484087100,4331.40
2009-05-12,4435.50,4457.50,4397.40,4425.50,1233368000,4425.50
2009-05-11,4462.10,4470.10,4401.50,4435.50,1174313500,4435.50
2009-05-08,4398.70,4487.50,4398.70,4462.10,1374720300,4462.10
2009-05-07,4396.50,4520.80,4380.30,4398.70,2082793400,4398.70
2009-05-06,4336.90,4437.60,4317.10,4396.50,1450005700,4396.50
2009-05-05,4243.20,4375.40,4243.20,4336.90,1521395300,4336.90
2009-05-04,4243.20,4243.20,4243.20,4243.20,000,4243.20
2009-05-01,4243.70,4251.60,4210.80,4243.20,600337900,4243.20
2009-04-30,4189.60,4293.60,4189.60,4243.70,1479187400,4243.70
2009-04-29,4096.40,4193.30,4089.50,4189.60,1154592800,4189.60
2009-04-28,4167.00,4167.00,4058.70,4096.40,976964600,4096.40
2009-04-27,4156.00,4179.20,4088.70,4167.00,975338500,4167.00
2009-04-24,4018.20,4156.00,4018.20,4156.00,1272567300,4156.00
2009-04-23,4030.70,4082.30,3999.10,4018.20,1098268000,4018.20
2009-04-22,3987.50,4036.00,3948.20,4030.70,1289423600,4030.70
2009-04-21,3990.90,4019.20,3897.30,3987.50,1470716700,3987.50
2009-04-20,4092.80,4112.80,3962.90,3990.90,1222655500,3990.90
2009-04-17,4053.00,4114.30,4043.20,4092.80,1554328000,4092.80
2009-04-16,3968.40,4053.00,3963.60,4053.00,1235529000,4053.00
2009-04-15,3989.00,4023.40,3941.60,3968.40,1214774200,3968.40
2009-04-14,3983.70,4039.70,3939.60,3989.00,1385019700,3989.00
2009-04-13,3983.70,3983.70,3983.70,3983.70,000,3983.70
2009-04-10,3983.70,3983.70,3983.70,3983.70,000,3983.70
2009-04-09,3925.50,3986.30,3912.00,3983.70,1119752000,3983.70
2009-04-08,3930.50,3940.40,3876.10,3925.50,1093133700,3925.50
2009-04-07,3993.50,4039.50,3909.90,3930.50,1084360400,3930.50
2009-04-06,4029.70,4097.20,3959.60,3993.50,1210070400,3993.50
2009-04-03,4125.00,4132.90,4015.60,4029.70,1372120500,4029.70
2009-04-02,3955.60,4137.90,3955.60,4125.00,1638677500,4125.00
2009-04-01,3926.10,3972.70,3838.20,3955.60,1290451600,3955.60
2009-03-31,3762.90,3930.60,3762.90,3926.10,1504770600,3926.10
2009-03-30,3898.90,3898.90,3762.90,3762.90,1236805000,3762.90
2009-03-27,3925.20,3950.30,3877.60,3898.90,1489157700,3898.90
2009-03-26,3900.30,3929.50,3877.80,3925.20,1425099300,3925.20
2009-03-25,3911.50,3939.20,3853.00,3900.30,1320622600,3900.30
2009-03-24,3952.80,3992.40,3878.40,3911.50,1405266400,3911.50
2009-03-23,3842.90,3978.60,3842.90,3952.80,1437096700,3952.80
2009-03-20,3816.90,3854.90,3777.70,3842.90,2098960800,3842.90
2009-03-19,3805.00,3912.60,3793.70,3816.90,2067532600,3816.90
2009-03-18,3857.10,3901.70,3768.50,3805.00,1211937900,3805.00
2009-03-17,3864.00,3864.00,3793.10,3857.10,1176227300,3857.10
2009-03-16,3753.70,3864.00,3753.70,3864.00,1178182100,3864.00
2009-03-13,3712.10,3816.00,3712.10,3753.70,1333680700,3753.70
2009-03-12,3693.80,3725.60,3616.50,3712.10,1414332600,3712.10
2009-03-11,3715.20,3763.20,3652.00,3693.80,1596496900,3693.80
2009-03-10,3542.40,3726.30,3516.30,3715.20,1622535500,3715.20
2009-03-09,3530.70,3564.80,3460.70,3542.40,1567503300,3542.40
2009-03-06,3529.90,3590.20,3492.10,3530.70,1594394000,3530.70
2009-03-05,3645.90,3645.90,3526.40,3529.90,1517533900,3529.90
2009-03-04,3512.10,3649.50,3512.10,3645.90,1282906500,3645.90
2009-03-03,3625.80,3676.90,3497.30,3512.10,1550463500,3512.10
2009-03-02,3830.10,3830.10,3625.80,3625.80,1489096600,3625.80
2009-02-27,3915.60,3915.60,3760.70,3830.10,1662560900,3830.10
2009-02-26,3849.00,3948.20,3849.00,3915.60,2078196000,3915.60
2009-02-25,3816.40,3884.10,3803.90,3849.00,1190213600,3849.00
2009-02-24,3850.70,3852.30,3772.50,3816.40,1082778200,3816.40
2009-02-23,3889.10,3960.00,3844.90,3850.70,985111800,3850.70
2009-02-20,4018.40,4018.40,3877.80,3889.10,1300936100,3889.10
2009-02-19,4006.80,4045.20,3983.90,4018.40,1173914600,4018.40
2009-02-18,4034.10,4056.50,3938.10,4006.80,1275963400,4006.80
2009-02-17,4134.80,4134.80,3995.40,4034.10,1226667200,4034.10
2009-02-16,4189.60,4189.60,4127.30,4134.80,765927300,4134.80
2009-02-13,4202.20,4291.60,4168.00,4189.60,1461771800,4189.60
2009-02-12,4234.30,4234.30,4135.10,4202.20,1326826700,4202.20
2009-02-11,4213.10,4244.50,4182.10,4234.30,977770500,4234.30
2009-02-10,4307.60,4309.50,4210.50,4213.10,1113424800,4213.10
2009-02-09,4291.90,4334.00,4244.00,4307.60,1158075200,4307.60
2009-02-06,4228.90,4330.70,4225.60,4291.90,1412522900,4291.90
2009-02-05,4228.60,4235.30,4133.50,4228.90,1216188700,4228.90
2009-02-04,4164.50,4262.70,4160.40,4228.60,1196794000,4228.60
2009-02-03,4077.80,4173.20,4043.40,4164.50,1085343300,4164.50
2009-02-02,4149.60,4149.60,4036.90,4077.80,929235800,4077.80
2009-01-30,4190.10,4228.00,4125.20,4149.60,1496062700,4149.60
2009-01-29,4295.20,4295.20,4147.70,4190.10,1387667200,4190.10
2009-01-28,4194.40,4317.60,4194.40,4295.20,1714540400,4295.20
2009-01-27,4209.00,4211.00,4130.80,4194.40,1264648400,4194.40
2009-01-26,4052.50,4225.20,4039.40,4209.00,1524347800,4209.00
2009-01-23,4052.20,4070.80,3956.70,4052.50,1508583500,4052.50
2009-01-22,4059.90,4153.90,4046.40,4052.20,1614858900,4052.20
2009-01-21,4091.40,4112.80,4001.40,4059.90,2068435600,4059.90
2009-01-20,4108.50,4184.30,4060.60,4091.40,2078463800,4091.40
2009-01-19,4147.10,4251.90,4032.40,4108.50,1879365200,4108.50
2009-01-16,4121.10,4251.70,4121.10,4147.10,1380947500,4147.10
2009-01-15,4180.60,4199.40,4090.90,4121.10,1247030300,4121.10
2009-01-14,4399.20,4426.50,4115.40,4180.60,1309107200,4180.60
2009-01-13,4426.20,4426.20,4321.30,4399.20,928429000,4399.20
2009-01-12,4448.50,4471.30,4402.30,4426.20,785473900,4426.20
2009-01-09,4505.40,4534.80,4431.90,4448.50,979530100,4448.50
2009-01-08,4507.50,4514.70,4410.50,4505.40,923008000,4505.40
2009-01-07,4638.90,4638.90,4478.00,4507.50,1059568400,4507.50
2009-01-06,4579.60,4675.70,4562.00,4638.90,1036086000,4638.90
2009-01-05,4561.80,4618.10,4520.80,4579.60,836676100,4579.60
2009-01-02,4434.20,4561.80,4430.00,4561.80,407295500,4561.80
2009-01-01,4434.20,4434.20,4434.20,4434.20,000,4434.20
2008-12-31,4392.70,4456.20,4392.70,4434.20,241902200,4434.20
2008-12-30,4319.40,4406.10,4319.40,4392.70,430343900,4392.70
2008-12-29,4216.60,4326.30,4216.60,4319.40,441106800,4319.40
2008-12-26,4216.60,4216.60,4216.60,4216.60,000,4216.60
2008-12-25,4216.60,4216.60,4216.60,4216.60,000,4216.60
2008-12-24,4256.00,4256.00,4205.20,4216.60,158371000,4216.60
2008-12-23,4249.20,4307.10,4244.20,4256.00,607289600,4256.00
2008-12-22,4286.90,4305.40,4219.80,4249.20,767254400,4249.20
2008-12-19,4330.70,4330.70,4200.70,4286.90,1576532200,4286.90
2008-12-18,4324.20,4352.70,4282.60,4330.70,1089176000,4330.70
2008-12-17,4309.10,4341.10,4231.10,4324.20,1135986200,4324.20
2008-12-16,4277.60,4330.10,4246.10,4309.10,929308900,4309.10
2008-12-15,4280.40,4340.70,4238.90,4277.60,871526200,4277.60
2008-12-12,4388.70,4388.70,4201.90,4280.40,1101084700,4280.40
2008-12-11,4367.30,4430.30,4307.80,4388.70,1054034600,4388.70
2008-12-10,4381.30,4407.10,4330.00,4367.30,1097104600,4367.30
2008-12-09,4300.10,4413.00,4232.60,4381.30,1106828700,4381.30
2008-12-08,4049.40,4318.00,4049.40,4300.10,1243254600,4300.10
2008-12-05,4163.60,4163.60,4002.20,4049.40,1116563100,4049.40
2008-12-04,4170.00,4261.10,4090.00,4163.60,1270801100,4163.60
2008-12-03,4122.90,4190.90,4042.30,4170.00,1201073200,4170.00
2008-12-02,4065.50,4137.10,3973.30,4122.90,1586775900,4122.90
2008-12-01,4288.00,4288.00,4038.50,4065.50,1041732400,4065.50
2008-11-28,4226.10,4288.00,4192.50,4288.00,941523500,4288.00
2008-11-27,4152.70,4241.70,4152.70,4226.10,781558100,4226.10
